CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment,CLV,AOV
12856.0,8,6,2179.93,5,5,5,Champions,2179.93,363.32166666666666
12857.0,211,2,1085.4,1,2,4,Lost,1085.4,542.7
12863.0,52,1,521.2,3,1,3,Lost,521.2,521.2
12864.0,138,1,147.12,2,1,1,Lost,147.12,147.12
12865.0,26,2,1568.23,4,2,4,Potential,1568.23,784.115
12866.0,283,1,487.42,1,1,3,Lost,487.42,487.42
12867.0,26,7,3940.52,4,5,5,Champions,3940.52,562.9314285714286
12868.0,186,6,1607.0600000000002,1,5,4,Loyal,1607.0600000000002,267.84333333333336
12871.0,84,2,380.64,2,2,2,Lost,380.64,190.32
12872.0,327,2,599.97,1,2,3,Lost,599.97,299.985
12873.0,282,1,374.0,1,1,2,Lost,374.0,374.0
12875.0,143,2,343.2300000000001,2,2,2,Lost,343.2300000000001,171.61500000000004
12876.0,58,2,2012.52,3,2,5,Potential,2012.52,1006.26
12877.0,4,12,1513.23,5,5,4,Champions,1513.23,126.1025
12878.0,236,2,842.39,1,2,3,Lost,842.39,421.195
12879.0,45,3,564.72,3,3,3,Potential,564.72,188.24
12881.0,276,1,298.0,1,1,2,Lost,298.0,298.0
12882.0,9,2,1463.04,5,2,4,Potential,1463.04,731.52
12883.0,25,4,703.47,4,4,3,Loyal,703.47,175.8675
12884.0,88,1,309.05,2,1,2,Lost,309.05,309.05
12885.0,63,3,1175.22,3,3,4,Potential,1175.22,391.74
12886.0,68,2,1378.4,3,2,4,Potential,1378.4,689.2
12888.0,214,2,354.12,1,2,2,Lost,354.12,177.06
12890.0,24,1,376.75,4,1,2,New,376.75,376.75
12891.0,186,3,331.0,1,3,2,At-Risk,331.0,110.33333333333333
12893.0,31,1,188.14,4,1,1,New,188.14,188.14
12895.0,42,2,372.8,3,2,2,Lost,372.8,186.4
12897.0,205,2,216.5,1,2,1,Lost,216.5,108.25
12901.0,9,28,17654.54,5,5,5,Champions,17654.54,630.5192857142857
12902.0,265,1,138.68,1,1,1,Lost,138.68,138.68
12904.0,18,2,482.54,4,2,3,Potential,482.54,241.27
12906.0,12,5,2919.81,5,4,5,Champions,2919.81,583.962
12908.0,176,2,750.0,2,2,3,Lost,750.0,375.0
12909.0,40,5,2088.67,3,4,5,Loyal,2088.67,417.73400000000004
12910.0,23,8,3075.04,4,5,5,Champions,3075.04,384.38
12912.0,3,5,1662.3,5,4,4,Champions,1662.3,332.46
12913.0,5,5,2465.78,5,4,5,Champions,2465.78,493.15600000000006
12915.0,149,2,363.65,2,2,2,Lost,363.65,181.825
12916.0,139,4,2980.05,2,4,5,Loyal,2980.05,745.0125
12917.0,128,1,594.0,2,1,3,Lost,594.0,594.0
12919.0,8,6,1335.19,5,5,4,Champions,1335.19,222.53166666666667
12920.0,17,1,164.23,4,1,1,New,164.23,164.23
12921.0,9,36,15227.03,5,5,5,Champions,15227.03,422.97305555555556
12922.0,161,1,405.38,2,1,2,Lost,405.38,405.38
12923.0,64,1,168.67000000000002,3,1,1,Lost,168.67000000000002,168.67000000000002
12924.0,88,4,933.7,2,4,4,Loyal,933.7,233.425
12925.0,5,2,679.05,5,2,3,Potential,679.05,339.525
12928.0,35,5,1971.6,3,4,4,Loyal,1971.6,394.32
12929.0,312,1,117.85,1,1,1,Lost,117.85,117.85
12930.0,78,2,415.8,2,2,2,Lost,415.8,207.9
12931.0,22,15,42055.96,4,5,5,Champions,42055.96,2803.730666666667
12933.0,24,3,596.28,4,3,3,Potential,596.28,198.76
12935.0,2,7,2067.4,5,5,5,Champions,2067.4,295.34285714285716
12936.0,17,4,1061.4,4,4,4,Champions,1061.4,265.35
12937.0,15,4,1417.87,4,4,4,Champions,1417.87,354.4675
12938.0,26,1,114.14,4,1,1,New,114.14,114.14
12939.0,64,8,9083.4,3,5,5,Loyal,9083.4,1135.425
12940.0,55,2,913.54,3,2,4,Potential,913.54,456.77
12942.0,131,3,667.1,2,3,3,At-Risk,667.1,222.36666666666667
12944.0,36,2,604.51,3,2,3,Potential,604.51,302.255
12945.0,288,1,443.45,1,1,2,Lost,443.45,443.45
12947.0,144,6,1539.49,2,5,4,Loyal,1539.49,256.58166666666665
12948.0,16,7,2048.45,4,5,5,Champions,2048.45,292.63571428571424
12949.0,31,8,4109.26,4,5,5,Champions,4109.26,513.6575
12950.0,2,3,1843.0,5,3,4,Potential,1843.0,614.3333333333334
12951.0,9,6,1053.57,5,5,4,Champions,1053.57,175.595
12952.0,6,4,1387.79,5,4,4,Champions,1387.79,346.9475
12953.0,10,1,329.85,5,1,2,New,329.85,329.85
12955.0,1,11,4757.16,5,5,5,Champions,4757.16,432.4690909090909
12956.0,306,1,108.07,1,1,1,Lost,108.07,108.07
12957.0,10,8,3842.34,5,5,5,Champions,3842.34,480.2925
12962.0,7,2,266.39,5,2,2,Lost,266.39,133.195
12963.0,8,8,1856.63,5,5,4,Champions,1856.63,232.07875
12965.0,89,1,750.28,2,1,3,Lost,750.28,750.28
12966.0,10,1,160.18,5,1,1,New,160.18,160.18
12967.0,358,2,1435.9,1,2,4,Lost,1435.9,717.95
12968.0,112,1,135.95,2,1,1,Lost,135.95,135.95
12970.0,7,4,440.44,5,4,2,Lost,440.44,110.11
12971.0,4,86,10958.710000000001,5,5,5,Champions,10958.710000000001,127.42686046511629
12974.0,198,1,144.8,1,1,1,Lost,144.8,144.8
12976.0,212,1,593.6,1,1,3,Lost,593.6,593.6
12977.0,156,1,39.239999999999995,2,1,1,Lost,39.239999999999995,39.239999999999995
12980.0,158,9,7374.900000000001,2,5,5,Loyal,7374.900000000001,819.4333333333334
12981.0,30,2,372.21999999999997,4,2,2,Lost,372.21999999999997,186.10999999999999
12982.0,243,1,373.14,1,1,2,Lost,373.14,373.14
12984.0,19,1,97.5,4,1,1,New,97.5,97.5
12985.0,1,2,1239.38,5,2,4,Potential,1239.38,619.69
12987.0,74,2,558.7,2,2,3,Lost,558.7,279.35
12988.0,292,1,535.32,1,1,3,Lost,535.32,535.32
12989.0,3,15,6924.11,5,5,5,Champions,6924.11,461.6073333333333
12990.0,31,3,388.7,4,3,2,Lost,388.7,129.56666666666666
12991.0,23,2,503.76,4,2,3,Potential,503.76,251.88
12993.0,23,4,371.16,4,4,2,Lost,371.16,92.79
12994.0,4,3,974.42,5,3,4,Potential,974.42,324.8066666666667
12995.0,85,1,211.32,2,1,1,Lost,211.32,211.32
12997.0,22,4,1226.89,4,4,4,Champions,1226.89,306.7225
12999.0,196,3,455.88,1,3,2,At-Risk,455.88,151.96
13000.0,107,3,516.13,2,3,3,At-Risk,516.13,172.04333333333332
13001.0,4,13,9588.32,5,5,5,Champions,9588.32,737.5630769230769
13002.0,318,1,120.95,1,1,1,Lost,120.95,120.95
13003.0,106,3,149.05,2,3,1,At-Risk,149.05,49.68333333333334
13004.0,12,18,5462.7300000000005,5,5,5,Champions,5462.7300000000005,303.485
13005.0,174,2,463.15,2,2,2,Lost,463.15,231.575
13006.0,56,1,81.57,3,1,1,Lost,81.57,81.57
13008.0,323,1,229.47,1,1,1,Lost,229.47,229.47
13011.0,372,1,32.7,1,1,1,Lost,32.7,32.7
13012.0,9,8,1653.3400000000001,5,5,4,Champions,1653.3400000000001,206.66750000000002
13013.0,1,13,4717.64,5,5,5,Champions,4717.64,362.8953846153846
13014.0,11,10,3405.28,5,5,5,Champions,3405.28,340.528
13015.0,53,5,3336.2,3,4,5,Loyal,3336.2,667.24
13016.0,73,3,789.89,2,3,3,At-Risk,789.89,263.2966666666667
13017.0,7,1,204.0,5,1,1,New,204.0,204.0
13018.0,16,28,7093.5,4,5,5,Champions,7093.5,253.33928571428572
13021.0,4,9,2616.38,5,5,5,Champions,2616.38,290.7088888888889
13023.0,64,2,599.9,3,2,3,Potential,599.9,299.95
13026.0,1,5,947.28,5,4,4,Champions,947.28,189.456
13027.0,114,6,6912.0,2,5,5,Loyal,6912.0,1152.0
13028.0,23,2,621.3199999999999,4,2,3,Potential,621.3199999999999,310.65999999999997
13029.0,31,3,1231.0,4,3,4,Potential,1231.0,410.3333333333333
13030.0,11,2,799.48,5,2,3,Potential,799.48,399.74
13032.0,52,2,955.78,3,2,4,Potential,955.78,477.89
13033.0,357,1,160.55,1,1,1,Lost,160.55,160.55
13034.0,55,2,642.77,3,2,3,Potential,642.77,321.385
13035.0,74,2,921.88,2,2,4,Lost,921.88,460.94
13037.0,138,3,881.07,2,3,3,At-Risk,881.07,293.69
13038.0,80,3,908.46,2,3,3,At-Risk,908.46,302.82
13040.0,9,2,676.99,5,2,3,Potential,676.99,338.495
13043.0,273,1,516.42,1,1,3,Lost,516.42,516.42
13044.0,291,1,560.47,1,1,3,Lost,560.47,560.47
13045.0,99,1,305.28000000000003,2,1,2,Lost,305.28000000000003,305.28000000000003
13046.0,31,2,629.31,4,2,3,Potential,629.31,314.655
13047.0,32,10,3222.2400000000002,4,5,5,Champions,3222.2400000000002,322.22400000000005
13048.0,14,4,1628.1100000000001,5,4,4,Champions,1628.1100000000001,407.02750000000003
13049.0,64,2,656.6800000000001,3,2,3,Potential,656.6800000000001,328.34000000000003
13050.0,15,17,5764.36,4,5,5,Champions,5764.36,339.08
13052.0,212,1,348.15000000000003,1,1,2,Lost,348.15000000000003,348.15000000000003
13055.0,78,3,1214.41,2,3,4,At-Risk,1214.41,404.80333333333334
13058.0,25,3,271.40000000000003,4,3,2,Lost,271.40000000000003,90.46666666666668
13059.0,250,1,183.4,1,1,1,Lost,183.4,183.4
13060.0,254,1,290.13,1,1,2,Lost,290.13,290.13
13061.0,72,1,248.61,3,1,2,Lost,248.61,248.61
13062.0,191,1,346.98,1,1,2,Lost,346.98,346.98
13064.0,13,4,1119.49,5,4,4,Champions,1119.49,279.8725
13065.0,373,1,205.86,1,1,1,Lost,205.86,205.86
13066.0,24,2,470.8,4,2,2,Lost,470.8,235.4
13067.0,82,1,104.21000000000001,2,1,1,Lost,104.21000000000001,104.21000000000001
13068.0,10,2,344.0,5,2,2,Lost,344.0,172.0
13069.0,1,24,3895.28,5,5,5,Champions,3895.28,162.30333333333334
13070.0,192,1,208.0,1,1,1,Lost,208.0,208.0
13072.0,267,1,177.15,1,1,1,Lost,177.15,177.15
13075.0,130,1,919.61,2,1,4,Lost,919.61,919.61
13077.0,1,4,725.61,5,4,3,Loyal,725.61,181.4025
13078.0,3,26,12627.94,5,5,5,Champions,12627.94,485.69
13079.0,4,5,220.10000000000002,5,4,1,Lost,220.10000000000002,44.02
13080.0,179,1,58.08,2,1,1,Lost,58.08,58.08
13081.0,12,11,27653.79,5,5,5,Champions,27653.79,2513.9809090909093
13082.0,126,9,3613.63,2,5,5,Loyal,3613.63,401.51444444444445
13083.0,4,2,303.75,5,2,2,Lost,303.75,151.875
13085.0,158,2,416.08,2,2,2,Lost,416.08,208.04
13089.0,3,97,58156.53,5,5,5,Champions,58156.53,599.5518556701031
13090.0,9,14,8910.82,5,5,5,Champions,8910.82,636.4871428571429
13091.0,28,1,345.82,4,1,2,New,345.82,345.82
13092.0,71,5,477.83,3,4,3,Loyal,477.83,95.566
13093.0,276,8,7743.85,1,5,5,Loyal,7743.85,967.98125
13094.0,21,12,1927.3200000000002,4,5,4,Champions,1927.3200000000002,160.61
13095.0,71,1,74.39999999999999,3,1,1,Lost,74.39999999999999,74.39999999999999
13097.0,33,10,5879.32,4,5,5,Champions,5879.32,587.932
13098.0,1,28,28136.84,5,5,5,Champions,28136.84,1004.8871428571429
13099.0,99,1,207.36,2,1,1,Lost,207.36,207.36
13101.0,234,1,101.19,1,1,1,Lost,101.19,101.19
13102.0,1,24,6364.69,5,5,5,Champions,6364.69,265.19541666666663
13103.0,40,1,243.94,3,1,2,Lost,243.94,243.94
13104.0,3,6,1098.48,5,5,4,Champions,1098.48,183.08
13106.0,133,1,76.5,2,1,1,Lost,76.5,76.5
13107.0,44,4,1531.6200000000001,3,4,4,Loyal,1531.6200000000001,382.90500000000003
13108.0,373,1,350.06,1,1,2,Lost,350.06,350.06
13109.0,60,2,732.44,3,2,3,Potential,732.44,366.22
13110.0,31,7,1488.67,4,5,4,Champions,1488.67,212.66714285714286
13113.0,1,24,11892.66,5,5,5,Champions,11892.66,495.5275
13115.0,12,4,2213.78,5,4,5,Champions,2213.78,553.445
13116.0,138,1,480.14,2,1,3,Lost,480.14,480.14
13117.0,22,8,984.91,4,5,4,Champions,984.91,123.11375
13118.0,20,5,1194.51,4,4,4,Champions,1194.51,238.902
13120.0,239,1,30.6,1,1,1,Lost,30.6,30.6
13121.0,269,1,277.33,1,1,2,Lost,277.33,277.33
13122.0,94,2,922.39,2,2,4,Lost,922.39,461.195
13124.0,90,3,3841.33,2,3,5,At-Risk,3841.33,1280.4433333333334
13126.0,5,8,2051.12,5,5,5,Champions,2051.12,256.39
13127.0,78,1,259.17,2,1,2,Lost,259.17,259.17
13130.0,94,1,64.0,2,1,1,Lost,64.0,64.0
13131.0,23,3,1056.7,4,3,4,Potential,1056.7,352.23333333333335
13132.0,262,1,77.3,1,1,1,Lost,77.3,77.3
13133.0,274,2,109.8,1,2,1,Lost,109.8,54.9
13134.0,86,4,1737.16,2,4,4,Loyal,1737.16,434.29
13135.0,197,1,3096.0,1,1,5,Lost,3096.0,3096.0
13136.0,56,5,2539.21,3,4,5,Loyal,2539.21,507.842
13137.0,11,8,3483.61,5,5,5,Champions,3483.61,435.45125
13138.0,22,6,962.39,4,5,4,Champions,962.39,160.39833333333334
13139.0,16,7,4819.34,4,5,5,Champions,4819.34,688.4771428571429
13140.0,108,3,423.72,2,3,2,At-Risk,423.72,141.24
13141.0,85,5,2241.4500000000003,2,4,5,Loyal,2241.4500000000003,448.2900000000001
13142.0,19,1,295.19,4,1,2,New,295.19,295.19
13144.0,333,1,110.95,1,1,1,Lost,110.95,110.95
13145.0,40,4,618.52,3,4,3,Loyal,618.52,154.63
13146.0,26,1,228.91,4,1,1,New,228.91,228.91
13147.0,10,4,712.8,5,4,3,Loyal,712.8,178.2
13148.0,29,12,3657.62,4,5,5,Champions,3657.62,304.8016666666667
13149.0,14,4,1660.46,5,4,4,Champions,1660.46,415.115
13151.0,296,1,1232.8700000000001,1,1,4,Lost,1232.8700000000001,1232.8700000000001
13153.0,6,1,430.06000000000006,5,1,2,New,430.06000000000006,430.06000000000006
13155.0,33,4,971.76,4,4,4,Champions,971.76,242.94
13157.0,49,4,1667.42,3,4,4,Loyal,1667.42,416.855
13158.0,95,4,1034.82,2,4,4,Loyal,1034.82,258.705
13159.0,9,4,1358.5,5,4,4,Champions,1358.5,339.625
13160.0,22,1,91.8,4,1,1,New,91.8,91.8
13161.0,313,1,112.75,1,1,1,Lost,112.75,112.75
13162.0,122,4,1603.27,2,4,4,Loyal,1603.27,400.8175
13165.0,46,2,993.4,3,2,4,Potential,993.4,496.7
13166.0,283,1,403.45,1,1,2,Lost,403.45,403.45
13167.0,19,4,779.43,4,4,3,Loyal,779.43,194.8575
13168.0,36,4,1293.79,3,4,4,Loyal,1293.79,323.4475
13169.0,64,2,684.8,3,2,3,Potential,684.8,342.4
13170.0,27,1,116.00999999999999,4,1,1,New,116.00999999999999,116.00999999999999
13171.0,22,3,468.41,4,3,2,Lost,468.41,156.13666666666668
13173.0,4,2,351.55,5,2,2,Lost,351.55,175.775
13174.0,16,3,2806.83,4,3,5,Potential,2806.83,935.61
13176.0,46,1,479.69,3,1,3,Lost,479.69,479.69
13177.0,65,1,282.45,3,1,2,Lost,282.45,282.45
13178.0,26,11,5209.77,4,5,5,Champions,5209.77,473.6154545454546
13182.0,45,1,121.18,3,1,1,Lost,121.18,121.18
13183.0,8,9,3957.78,5,5,5,Champions,3957.78,439.75333333333333
13184.0,15,10,1687.77,4,5,4,Champions,1687.77,168.777
13185.0,268,1,71.4,1,1,1,Lost,71.4,71.4
13186.0,40,3,1565.69,3,3,4,Potential,1565.69,521.8966666666666
13187.0,337,1,236.02,1,1,1,Lost,236.02,236.02
13188.0,11,1,114.6,5,1,1,New,114.6,114.6
13189.0,19,2,230.68,4,2,1,Lost,230.68,115.34
13192.0,95,2,911.94,2,2,4,Lost,911.94,455.97
13193.0,61,1,117.88,3,1,1,Lost,117.88,117.88
13194.0,136,1,60.7,2,1,1,Lost,60.7,60.7
13196.0,11,4,1797.78,5,4,4,Champions,1797.78,449.445
13198.0,10,6,3178.44,5,5,5,Champions,3178.44,529.74
13199.0,4,38,9817.12,5,5,5,Champions,9817.12,258.34526315789475
13200.0,19,4,870.09,4,4,3,Loyal,870.09,217.5225
13203.0,10,4,869.46,5,4,3,Loyal,869.46,217.365
13207.0,15,2,250.26000000000002,4,2,2,Lost,250.26000000000002,125.13000000000001
13208.0,59,6,1223.9,3,5,4,Loyal,1223.9,203.98333333333335
13209.0,30,8,5787.81,4,5,5,Champions,5787.81,723.47625
13210.0,94,1,353.48,2,1,2,Lost,353.48,353.48
13211.0,10,3,1186.92,5,3,4,Potential,1186.92,395.64000000000004
13212.0,20,3,782.23,4,3,3,Potential,782.23,260.74333333333334
13213.0,57,5,1504.98,3,4,4,Loyal,1504.98,300.996
13216.0,268,1,241.24,1,1,1,Lost,241.24,241.24
13217.0,122,3,533.98,2,3,3,At-Risk,533.98,177.99333333333334
13218.0,127,1,62.64,2,1,1,Lost,62.64,62.64
13220.0,78,4,819.2900000000001,2,4,3,Loyal,819.2900000000001,204.82250000000002
13221.0,240,2,841.61,1,2,3,Lost,841.61,420.805
13223.0,200,2,163.2,1,2,1,Lost,163.2,81.6
13224.0,60,2,2118.65,3,2,5,Potential,2118.65,1059.325
13225.0,3,7,5828.52,5,5,5,Champions,5828.52,832.6457142857143
13226.0,273,1,108.21000000000001,1,1,1,Lost,108.21000000000001,108.21000000000001
13227.0,202,1,227.7,1,1,1,Lost,227.7,227.7
13228.0,81,1,358.0,2,1,2,Lost,358.0,358.0
13229.0,226,1,160.95,1,1,1,Lost,160.95,160.95
13230.0,4,14,2772.83,5,5,5,Champions,2772.83,198.05928571428572
13232.0,13,7,1320.1200000000001,5,5,4,Champions,1320.1200000000001,188.58857142857144
13233.0,74,2,590.0,2,2,3,Lost,590.0,295.0
13235.0,212,1,963.09,1,1,4,Lost,963.09,963.09
13236.0,25,2,744.85,4,2,3,Potential,744.85,372.425
13238.0,17,4,659.13,4,4,3,Loyal,659.13,164.7825
13239.0,262,1,236.01999999999998,1,1,1,Lost,236.01999999999998,236.01999999999998
13240.0,96,4,659.9,2,4,3,Loyal,659.9,164.975
13242.0,112,3,270.40000000000003,2,3,2,At-Risk,270.40000000000003,90.13333333333334
13243.0,203,1,497.82,1,1,3,Lost,497.82,497.82
13244.0,93,1,121.74000000000001,2,1,1,Lost,121.74000000000001,121.74000000000001
13245.0,51,1,430.5,3,1,2,Lost,430.5,430.5
13246.0,18,6,1882.5,4,5,4,Champions,1882.5,313.75
13247.0,18,4,501.12,4,4,3,Loyal,501.12,125.28
13248.0,125,2,465.68,2,2,2,Lost,465.68,232.84
13249.0,92,3,711.41,2,3,3,At-Risk,711.41,237.13666666666666
13253.0,157,2,1030.4,2,2,4,Lost,1030.4,515.2
13255.0,9,2,399.51,5,2,2,Lost,399.51,199.755
13258.0,12,3,698.5799999999999,5,3,3,Potential,698.5799999999999,232.85999999999999
13259.0,62,1,272.52,3,1,2,Lost,272.52,272.52
13260.0,61,1,557.62,3,1,3,Lost,557.62,557.62
13261.0,269,2,944.1,1,2,4,Lost,944.1,472.05
13262.0,263,1,193.33,1,1,1,Lost,193.33,193.33
13263.0,1,34,7350.12,5,5,5,Champions,7350.12,216.18
13265.0,53,5,2068.3,3,4,5,Loyal,2068.3,413.66
13266.0,11,12,3307.04,5,5,5,Champions,3307.04,275.58666666666664
13267.0,3,19,4402.6900000000005,5,5,5,Champions,4402.6900000000005,231.7205263157895
13268.0,18,11,3190.34,4,5,5,Champions,3190.34,290.0309090909091
13269.0,1,15,5311.97,5,5,5,Champions,5311.97,354.1313333333334
13270.0,366,1,590.0,1,1,3,Lost,590.0,590.0
13271.0,37,1,212.7,3,1,1,Lost,212.7,212.7
13272.0,31,2,260.96000000000004,4,2,2,Lost,260.96000000000004,130.48000000000002
13273.0,113,1,128.78,2,1,1,Lost,128.78,128.78
13276.0,64,2,590.9300000000001,3,2,3,Potential,590.9300000000001,295.46500000000003
13277.0,16,4,258.4,4,4,2,Lost,258.4,64.6
13278.0,41,1,542.73,3,1,3,Lost,542.73,542.73
13279.0,78,1,102.89000000000001,2,1,1,Lost,102.89000000000001,102.89000000000001
13280.0,122,3,733.51,2,3,3,At-Risk,733.51,244.50333333333333
13282.0,18,3,1115.64,4,3,4,Potential,1115.64,371.88000000000005
13283.0,60,2,72.86,3,2,1,Lost,72.86,36.43
13284.0,331,1,201.19,1,1,1,Lost,201.19,201.19
13285.0,23,4,2603.32,4,4,5,Champions,2603.32,650.83
13291.0,156,1,338.81,2,1,2,Lost,338.81,338.81
13292.0,39,2,578.94,3,2,3,Potential,578.94,289.47
13294.0,190,2,830.84,1,2,3,Lost,830.84,415.42
13295.0,360,1,201.20000000000002,1,1,1,Lost,201.20000000000002,201.20000000000002
13296.0,137,1,87.4,2,1,1,Lost,87.4,87.4
13297.0,8,4,2089.85,5,4,5,Champions,2089.85,522.4625
13298.0,1,1,360.0,5,1,2,New,360.0,360.0
13299.0,268,1,142.5,1,1,1,Lost,142.5,142.5
13300.0,169,1,371.89,2,1,2,Lost,371.89,371.89
13301.0,104,4,618.09,2,4,3,Loyal,618.09,154.5225
13302.0,155,1,63.75,2,1,1,Lost,63.75,63.75
13304.0,351,1,300.42,1,1,2,Lost,300.42,300.42
13305.0,4,10,1828.3,5,5,4,Champions,1828.3,182.82999999999998
13307.0,120,1,15.0,2,1,1,Lost,15.0,15.0
13308.0,23,3,1385.51,4,3,4,Potential,1385.51,461.83666666666664
13309.0,7,5,1446.29,5,4,4,Champions,1446.29,289.258
13310.0,28,3,1132.03,4,3,4,Potential,1132.03,377.3433333333333
13311.0,4,2,598.57,5,2,3,Potential,598.57,299.285
13313.0,22,5,1396.42,4,4,4,Champions,1396.42,279.284
13314.0,2,3,765.44,5,3,3,Potential,765.44,255.14666666666668
13316.0,37,4,5967.23,3,4,5,Loyal,5967.23,1491.8075
13317.0,66,6,2273.68,3,5,5,Loyal,2273.68,378.94666666666666
13318.0,1,3,640.76,5,3,3,Potential,640.76,213.58666666666667
13319.0,5,26,10830.550000000001,5,5,5,Champions,10830.550000000001,416.5596153846154
13320.0,78,4,1456.65,2,4,4,Loyal,1456.65,364.1625
13321.0,72,2,567.36,3,2,3,Potential,567.36,283.68
13322.0,17,1,199.48000000000002,4,1,1,New,199.48000000000002,199.48000000000002
13323.0,3,5,787.85,5,4,3,Loyal,787.85,157.57
13324.0,36,10,7121.95,3,5,5,Loyal,7121.95,712.1949999999999
13325.0,82,1,675.3,2,1,3,Lost,675.3,675.3
13327.0,39,8,3596.27,3,5,5,Loyal,3596.27,449.53375
13328.0,316,1,1308.48,1,1,4,Lost,1308.48,1308.48
13329.0,32,2,789.0,4,2,3,Potential,789.0,394.5
13330.0,93,3,1030.33,2,3,4,At-Risk,1030.33,343.4433333333333
13332.0,14,1,333.5,5,1,2,New,333.5,333.5
13334.0,82,3,3442.2200000000003,2,3,5,At-Risk,3442.2200000000003,1147.4066666666668
13336.0,77,1,778.62,2,1,3,Lost,778.62,778.62
13338.0,158,1,487.02,2,1,3,Lost,487.02,487.02
13339.0,201,1,860.12,1,1,3,Lost,860.12,860.12
13340.0,45,7,10564.880000000001,3,5,5,Loyal,10564.880000000001,1509.2685714285715
13341.0,261,1,775.85,1,1,3,Lost,775.85,775.85
13343.0,178,1,353.43,2,1,2,Lost,353.43,353.43
13344.0,68,3,2543.7200000000003,3,3,5,Potential,2543.7200000000003,847.9066666666668
13345.0,288,1,389.5,1,1,2,Lost,389.5,389.5
13347.0,70,1,341.36,3,1,2,Lost,341.36,341.36
13348.0,64,1,233.76000000000002,3,1,1,Lost,233.76000000000002,233.76000000000002
13349.0,11,1,247.32,5,1,2,New,247.32,247.32
13350.0,16,2,979.12,4,2,4,Potential,979.12,489.56
13351.0,66,1,373.94,3,1,2,Lost,373.94,373.94
13352.0,60,1,370.08,3,1,2,Lost,370.08,370.08
13354.0,71,1,733.03,3,1,3,Lost,733.03,733.03
13355.0,122,1,674.7,2,1,3,Lost,674.7,674.7
13356.0,80,1,768.24,2,1,3,Lost,768.24,768.24
13357.0,257,1,597.97,1,1,3,Lost,597.97,597.97
13358.0,269,1,420.31,1,1,2,Lost,420.31,420.31
13359.0,64,1,439.56,3,1,2,Lost,439.56,439.56
13362.0,9,4,2987.54,5,4,5,Champions,2987.54,746.885
13363.0,18,2,992.5,4,2,4,Potential,992.5,496.25
13364.0,71,1,134.96,3,1,1,Lost,134.96,134.96
13365.0,34,2,2214.87,3,2,5,Potential,2214.87,1107.435
13366.0,50,1,56.16,3,1,1,Lost,56.16,56.16
13368.0,257,2,623.4,1,2,3,Lost,623.4,311.7
13369.0,366,1,308.28000000000003,1,1,2,Lost,308.28000000000003,308.28000000000003
13370.0,372,1,729.67,1,1,3,Lost,729.67,729.67
13372.0,90,1,378.64,2,1,2,Lost,378.64,378.64
13373.0,61,3,3312.25,3,3,5,Potential,3312.25,1104.0833333333333
13375.0,89,1,778.65,2,1,3,Lost,778.65,778.65
13376.0,99,3,1011.26,2,3,4,At-Risk,1011.26,337.08666666666664
13379.0,26,3,551.86,4,3,3,Potential,551.86,183.95333333333335
13381.0,32,6,3582.27,4,5,5,Champions,3582.27,597.045
13382.0,281,1,222.99,1,1,1,Lost,222.99,222.99
13384.0,31,7,4034.9300000000003,4,5,5,Champions,4034.9300000000003,576.4185714285715
13385.0,330,1,511.17,1,1,3,Lost,511.17,511.17
13388.0,131,2,677.1,2,2,3,Lost,677.1,338.55
13389.0,11,3,780.11,5,3,3,Potential,780.11,260.0366666666667
13390.0,75,1,544.08,2,1,3,Lost,544.08,544.08
13391.0,204,1,59.8,1,1,1,Lost,59.8,59.8
13394.0,2,8,2506.26,5,5,5,Champions,2506.26,313.2825
13395.0,185,1,292.12,1,1,2,Lost,292.12,292.12
13396.0,29,2,1347.47,4,2,4,Potential,1347.47,673.735
13397.0,73,5,1487.8300000000002,2,4,4,Loyal,1487.8300000000002,297.56600000000003
13398.0,192,1,457.34000000000003,1,1,2,Lost,457.34000000000003,457.34000000000003
13402.0,127,2,621.23,2,2,3,Lost,621.23,310.615
13403.0,18,1,75.0,4,1,1,New,75.0,75.0
13404.0,1,2,252.49,5,2,2,Lost,252.49,126.245
13405.0,204,2,557.45,1,2,3,Lost,557.45,278.725
13408.0,2,61,27785.760000000002,5,5,5,Champions,27785.760000000002,455.504262295082
13410.0,24,5,1003.06,4,4,4,Champions,1003.06,200.612
13411.0,107,1,213.55,2,1,1,Lost,213.55,213.55
13414.0,134,3,1390.5,2,3,4,At-Risk,1390.5,463.5
13416.0,44,2,712.5,3,2,3,Potential,712.5,356.25
13417.0,5,2,640.83,5,2,3,Potential,640.83,320.415
13418.0,12,18,6090.83,5,5,5,Champions,6090.83,338.37944444444446
13419.0,64,1,211.70000000000002,3,1,1,Lost,211.70000000000002,211.70000000000002
13420.0,150,2,159.85,2,2,1,Lost,159.85,79.925
13421.0,40,2,1790.88,3,2,4,Potential,1790.88,895.44
13422.0,64,1,2626.3,3,1,5,Lost,2626.3,2626.3
13425.0,108,3,1423.21,2,3,4,At-Risk,1423.21,474.40333333333336
13426.0,1,10,3641.32,5,5,5,Champions,3641.32,364.132
13427.0,19,3,582.6,4,3,3,Potential,582.6,194.20000000000002
13428.0,10,1,213.92000000000002,5,1,1,New,213.92000000000002,213.92000000000002
13429.0,11,4,970.22,5,4,4,Champions,970.22,242.555
13430.0,19,2,679.45,4,2,3,Potential,679.45,339.725
